consumption,sun,rainfall,wind
1837163.18,24.5,0,7.95
1788874.097,14.5,0.1,9.35
1739463.353,25,0,8.65
1709076.194,25,0,9.55
1663995.576,24.5,0,7.2
1695311.233,0,0,3.95
1756705.576,0,0,4.35
1744569.866,0,0,4.5
1631262.971,0,0,3.4
1586580.035,0,0,2.7
1485514.996,0,0,4.5
1370744.625,0,0,4.5
1316240.526,0,0,6.15
1285586.723,0,0,5.95
1325438.065,0,0,5.4
1281174.387,0,0,6.3
1331058.474,0,0,5.6
1521081.061,0,0,6.15
1771505.965,0,0,5.95
1879694.142,0,0,4.5
1880103.502,13,0,2.35
1887654.412,35.5,0,3.25
1887453.164,32.5,0,4.5
1860131.821,37,0,5.75
1784429.739,25.5,0,9.7
1766806.989,21,0,11.35
1747319.725,27,0,8.85
1722351.697,18,0,5.55
1687311.407,26,0,2.35
1707134.422,0,0,4.15
1792676.361,0,0,3.95
1778799.876,0,0,4.35
1665747.728,0,0,3.95
1602588.69,0,0,4.35
1497252.391,0,0,4.7
1370521.67,0,0,5.05
1319297.837,0,0,4.9
1283272.293,0,0,4.9
1308966.664,0,0,6.1
1254584.807,0,0,4.9
1320966.594,0,0,5.55
1523023.651,0,0,6.65
1766866.676,11.5,0,6.5
1872461.121,30,0,5.9
1855553.759,40.5,0,6.85
1850938.712,60,0,8.6
1830197.182,60,0,8.8
1787940.559,60,0,8.3
1732976.582,60,0,9.35
1698600.464,60,0,10.45
1666821.879,43,0,14.8
1672495.767,30,0,20.5
1637459.49,12,0,20.15
1682783.263,0,0,11.7
1761580.195,0,0,12.6
1709903.071,0,0,12.2
1607051.309,0,0,23.4
1555447.429,0,0,22.5
1464847.392,0,0,23.6
1353821.063,0,0,17.8
1308562.572,0,0.1,11.35
1253850.487,0,0.3,7
1284426.11,0,0,8.45
1231169.911,0,0.3,12.95
1286245.248,0,0.3,18
1492514.387,0,0.2,16.4
1728141.418,7.5,0,11.5
1859459.477,20,0,8.8
1835626.888,33,0,9.2
1872626.583,32.5,0,11.35
1867166.496,28.5,0,12.25
1848460.805,35.5,0,16
1793156.997,19.5,0.1,15.15
1792599.466,21.5,0,16
1749646.885,0,0,14.05
1730286.74,1,0.1,12.1
1719143.536,0,0,12.95
1765485.981,0,0.4,10.25
1804221.42,0,0.2,7.4
1750375.966,0,0.2,4.85
1643999.113,0,0.1,5.6
1577250.64,0,0.2,4.35
1498645.194,0,0.1,2.85
1416115.141,0,0,3.4
1364267.098,0,0,4.5
1323947.355,0,0,5.4
1341292.504,0,0,5.4
1274588.628,0,0,4.35
1248993.029,0,0,5.2
1312583.058,0,0,2.7
1368807.757,0,0,2.7
1443224.548,6,0,4.35
1485153.084,36,0,3.8
1484258.156,60,0,3.75
1461631.943,60,0,4.3
1457637.748,60,0,9
1427933.593,59,0,9.5
1369111.109,55,0,9.15
1331487.237,20,0,8.45
1340125.665,8.5,0,7.2
1374604.381,0,0,2.7
1474619.391,0,0,3.4
1580565.1,0,0,4.85
1526454.865,0,0,4.85
1433670.801,0,0,5.55
1402216.006,0,0,5.75
1357129.061,0,0,3.4
1269265.486,0,0,6.3
1216059.249,0,0,5.55
1171125.684,0,0.2,7.7
1167885.926,0,0.6,10.1
1144699.327,0,0,5.4
1136534.722,0,0.2,4.5
1132341.652,0,0.1,9
1145324.066,0,0,6.3
1185146.126,0,0,2.7
1279951.57,6,0.1,4.35
1324277.092,1.5,0,7.4
1354716.557,3,0,6.15
1389174.405,1,0,7
1361376.574,5,0,6.5
1298006.673,3,0,9.55
1270010.491,2,0,15.1
1267930.235,0,0,11.5
1329211.421,0,0,4.15
1419413.497,0,0,5.2
1523114.555,0,0,4.3
1497952.437,0,0,4.3
1432144.009,0,0,2.35
1409217.547,0,0,4.35
1337124.429,0,0,2.2
1260759.138,0,0,2.9
1206901.06,0,0,2.15
1165153.601,0,0,2.5
1191555.735,0,0,2
1188785.569,0,0,2.55
1251688.649,0,0,3.4
1451352.265,0,0,3.1
1686507.35,0,0,3.05
1845245.354,1.5,0,2.7
1854660.761,29.5,0,5.25
1874652.215,50.5,0,7.95
1870479.598,44,0,11.85
1851672.966,35,0,14.4
1771996.783,30,0,14.75
1787289.918,30,0,15.65
1761938.616,9,0,19.45
1742073.373,2.5,0,15.3
1697040.635,0,0,11.5
1746487.574,0,0,6.45
1823573.34,0,0,4.7
1737009.905,0,0,2.9
1624786.266,0,0,3.45
1560166.122,0,0,5.05
1462337.905,0,0,2.85
1350508.141,0,0,3.25
1323743.605,0,0,1.8
1292384.081,0,0,2.7
1327697.605,0,0,3.8
1278584.276,0,0,5.6
1331648.149,0,0,5.75
1537108.006,0,0,6.1
1761106.103,0,0,4.85
1893715.934,19.5,0,5.4
1882020.432,30,0,3.8
1881206.158,48,0,6.15
1861519.314,32.5,0,8.1
1831629.238,35.5,0,10.1
1756242.141,45.5,0,13
1746126.377,35.5,0,13.7
1701442.448,8,0,12.8
1681981.83,0,0,8.3
1657293.877,0,0,6.3
1699991.432,0,0,5.4
1814061.719,0,0,4.85
1759573.209,0,0,4.85
1629701.212,0,0,4
1577691.7,0,0,5.05
1504611.023,0,0,5.6
1373905.104,0,0,6.65
1309523.202,0,0,6.45
1275270.141,0,0,5.75
1320380.963,0,0,4.65
1275388.889,0,0,4.85
1340099.012,0,0,5.95
1522821.591,0,0,4.5
1756135.279,7,0,5.4
1882764.265,30,0,5.9
1877921.955,38.5,0,5.4
1884996.05,60,0,5.05
1846653.758,60,0,6.3
1813740.739,60,0,7.75
1735591.724,60,0,10.1
1713714.211,60,0,11.15
1683723.684,15,0,10.45
1685511.615,0,0,7.4
1653993.797,0,0,5.6
1709692.803,0,0,4.5
1802751.178,0,0,5
1745075.545,0,0,4.85
1638866.526,0,0,5.4
1586663.19,0,0,5.6
1478590.525,0,0,5.4
1379262.811,0,0,6.15
1324589.857,0,0,6.5
1269434.574,0,0,6.1
1300930.223,0,0,5.4
1268040.746,0,0,5.05
1319736.869,0,0,5.55
1496470.289,0,0,5.25
1711967.384,0,0,6.5
1856632.588,0,0,5.2
1836685.416,14,0,4.9
1857032.158,37,0,7.4
1873871.614,0,0,9
1834894.293,7,0,11.7
1750589.825,48,0,14.95
1736078.875,60,0.1,14.05
1698902.176,13,0,12.8
1697620.841,0,0,7
1649380.93,0,0,7.9
1689440.829,0,0,6.65
1812791.775,0,0,5.75
1746096.7,0,0,5.05
1638606.954,0,0,5.05
1573481.07,0,0,6.45
1465551.038,0,0,6.3
1376946.955,0,0,6.3
1318491.693,0,0,6.85
1274493.867,0,0,7
1290384.043,0,0,6.65
1242764.26,0,0,5.4
1308189.716,0,0,5.05
1496724.329,0,0,5.75
1717031.079,0,0,6.1
1850135.814,0,0,6.85
1838123.794,14,0,5.75
1853337.916,60,0,4.3
1829928.361,60,0,6.8
1777912.135,60,0,8.65
1710241.57,60,0,10.1
1686401.929,60,0,12.6
1640301.059,12,0,12.6
1607924.516,0,0,9
1589079.531,0,0,7
1643209.471,0,0,5.05
1763406.564,0,0,4.5
1693659.263,0,0,5.75
1569573.756,0,0,6.85
1530335.643,0,0,6.3
1452767.646,0,0,7.05
1360567.386,0,0,7.35
1291340.231,0,0,6.85
1222476.112,0,0,7
1234989.407,0,0,7.75
1187819.218,0,0,7.4
1197591.304,0,0,7.55
1253566.34,0,0,7.35
1316053.996,0,0,7.75
1382594.778,0,0,6.3
1444306.944,13,0,5.95
1464598.009,60,0,3.95
1439042.342,60,0,4.7
1433205.782,60,0,8.65
1391334.25,60,0,10.25
1345075.242,60,0,10.45
1315214.45,12,0,9.35
1303766.711,0,0,6.1
1336477.812,0,0,4.85
1415512.258,0,0,4.15
1543393.463,0,0,6.3
1492307.745,0,0,7.4
1398842.341,0,0,6.65
1388738.53,0,0,7.4
1332396.826,0,0,8.1
1240934.513,0,0,7.4
1188095.013,0,0,8.3
1124643.874,0,0,7.2
1144230.537,0,0,7.9
1131994.951,0,0,7.7
1116228.767,0,0,8.1
1112213.407,0,0,8.8
1131081.991,0,0,8.1
1181306.385,0,0,7.75
1244866.968,13,0,6.85
1273276.023,60,0,5.4
1289435.54,60,0,3.95
1297611.21,60,0,5.55
1242666.191,60,0,8.6
1188532.25,60,0,13.5
1147475.463,8,0,13.15
1159834.372,0,0,10.1
1229571.92,0,0,7
1357297.863,0,0,6.3
1511989.703,0,0,1.95
1471941.426,0,0,5
1398109.015,0,0,5.75
1378579.653,0,0,6.3
1310536.184,0,0,6.45
1202727.729,0,0,6.65
1181586.919,0,0,6.3
1145631.722,0,0,6.65
1172750.257,0,0,7.4
1162483.855,0,0,7.35
1252096.331,0,0,7
1460078.63,0,0,8.3
1707352.299,0,0,7.2
1856860.25,0,0,6.65
1847927.987,13,0,8.1
1852833.801,60,0,5.4
1835012.09,60,0,3.45
1818973.959,60,0,3.6
1741226.889,60,0,5.95
1726971.069,60,0,11.55
1701410.991,7,0,11.2
1678806.291,0,0,7.7
1655169.273,0,0,4.15
1705392.605,0,0,3.6
1827691.05,0,0,8.1
1732997.696,0,0,7.75
1607645.205,0,0,7.55
1531913.767,0,0,7.7
1438327.88,0,0,8.45
1347577.891,0,0,7.9
1279307.726,0,0,7.9
1244004.098,0,0,7.2
1269966.912,0,0,7.9
1238078.805,0,0,7.55
1299601.224,0,0,7.95
1492143.042,0,0,8.25
1745686.8,0,0,7.4
1885355.108,0,0,7.05
1862476.736,9,0,7.2
1882425.466,50,0,5.2
1873388.234,60,0,8.1
1816219.138,60,0,8.45
1738422.16,60,0,11
1738349.831,60,0,11.5
1695456.092,31.5,0,12.95
1680017.361,30,0,9.15
1657569.068,18,0,8.1
1704468.65,0,0,8.6
1829262.664,0,0,8.1
1737628.531,0,0,8.8
1629882.653,0,0,7.9
1569391.871,0,0,7.35
1464198.76,0,0,9.9
1360288.893,0,0,9.55
1300494.62,0,0,6.1
1272380.6,0,0,4.1
1282672.605,0,0,6.1
1240022.265,0,0,6.5
1325553.666,0,0,7.55
1511001.207,0,0,7.4
1738202.469,2,0,6.1
1891033.31,30,0,3.05
1871585.089,33.5,0,4.7
1875945.664,60,0,4.35
1867504.632,60,0,8.85
1842378.038,60,0,13.9
1757094.135,60,0,14.25
1743232.474,60,0,18.35
1690720.047,31.5,0,14.4
1683860.594,30,0,12.25
1659951.553,0,0,10.45
1730848.934,0,0,8.5
1850026.6,0,0,6.1
1754422.092,0,0,6.85
1648978.384,0,0,5.2
1594634.099,0,0,4.85
1492768.949,0,0,3.75
1388086.737,0,0,6.7
1328614.455,0,0,7
1276245.983,0,0,7.75
1293495.154,0,0,7.2
1238798.873,0,0,8.45
1295252.631,0,0,7.75
1482186.555,0,0,7.2
1728306.527,0,0,7.95
1872450.936,0,0,7.75
1871449.611,8.5,0,8.45
1873717.598,36,0,3.8
1892316.802,43.5,0,5.9
1843158.061,59,0,15.85
1753173.29,50.5,0,15.85
1736776.169,24,0,13.1
1702251.536,15.5,0,11.15
1691405.72,6.5,0,9.7
1653406.317,1,0,10.45
1711540.377,0,0,12.05
1837764.095,0,0,8.65
1755125.28,0,0,9.2
1660021.346,0,0,7.2
1583338.2,0,0,8.45
1493689.624,0,0,10.65
1380434.59,0,0,9.35
1322653.738,0,0,7.2
1274398.655,0,0,5.55
1292064.909,0,0,4.5
1257757.827,0,0,6.3
1329161.77,0,0,6.5
1499347.299,0,0,6.65
1737072.664,1,0,6.65
1868590.733,6,0,7.05
1884335.395,3,0,5.6
1905067.03,30,0,4.3
1892849.738,30,0,7.55
1870555.45,30,0,7.75
1805480.451,30,0,9.5
1792754.09,28.5,0,12.45
1746800.49,0,0,11.7
1715283.685,8,0,6.1
1680755.923,0,0,4.7
1734645.991,0,0,5.55
1819739.708,0,0,7
1714560.57,0,0,3.6
1604848.186,0,0,6.15
1549763.499,0,0,5.75
1478242.903,0,0,6.45
1376811.261,0,0,4.65
1313423.352,0,0,4.15
1242265.419,0,0,4.5
1240107.623,0,0,3.4
1173003.354,0,0,3.25
1159635.667,0,0,3.6
1218277.321,0,0,3.95
1308475.056,1,0,5.2
1386061.701,20.5,0,5.05
1453454.465,28.5,0,5.25
1483876.526,40.5,0,8.85
1477134.351,31.5,0,12.8
1487487.143,20,0,11.7
1464460.005,13.5,0,10.8
1429805.793,17,0,9.9
1396840.417,2,0,9.35
1373092.955,2,0.1,5.4
1413045.046,0,0.1,3.8
1526737.906,0,0,3.05
1612109.737,0,0,3.1
1532084.478,0,0,4.15
1457217.507,0,0,3.6
1430896.169,0,0,5.55
1384801.615,0,0,6.15
1288908.395,0,0.2,9.2
1217727.596,0,1.1,14.05
1159722.325,0,0.3,11.15
1167862.337,0,0,7.9
1147933.446,0,0,5.55
1137589.464,0,0,5.75
1144890.238,0,0,4.35
1150061.821,0,0.1,5.75
1219311.432,6.5,0,7.4
1284502.86,0,0.1,10.6
1365045.916,14.5,0.2,15.3
1403145.162,8,0.3,10.3
1456614.907,0.5,0.2,9.55
1420000.103,10,0.1,11.55
1354811.006,5,0,12.95
1333949.775,2.5,0,12.75
1355278.363,2.5,0.1,11.7
1435060.493,0.5,0.2,14
1570890.201,0,0.2,10.8
1659588.172,0,0.6,12.45
1585312.125,0,1.2,13.15
1502243.163,0,0.3,12.25
1466610.889,0,0,13.3
1381511.67,0,0.3,11.3
1298144.511,0,0.1,15.5
1275204.198,0,0.3,15.7
1249064.625,0,0.4,14.4
1284751.742,0,0.7,8.85
1264065.549,0,0.7,13.3
1349435.21,0,0.5,9.75
1540058.195,0,0.3,8.1
1784509.9,0,0.6,5.6
1977358.367,0,1.5,7.35
2002330.782,0,1.4,7.55
2047976.55,0,1.1,9.9
2058574.674,1.5,0.4,10.6
2047840.132,1.5,0.6,10.6
1954656.191,4.5,0.7,10.45
1939152.254,0,0.4,12.2
1906488.273,0,0.8,13.1
1891578.601,0,0.1,13.7
1863102.705,0,0.1,17.65
1922675.236,0,0.2,11.7
1960703.67,0,0.1,6.85
1837094.911,0,0,5.2
1731679.238,0,0,5.05
1647896.874,0,0,6.45
1559181.579,0,0,5.2
1444985.708,0,0.1,3.05
1386967.448,0,0,3.4
1344107.233,0,0,5.4
1387725.837,0,0.1,4.85
1347553.168,0,0,3.25
1400357.146,0,0,3.6
1581020.618,0,0,2.9
1820738.258,0,0,3.6
1975858.998,13.5,0,3.95
1962556.55,31,0,4.5
1958954.142,55,0,4.35
1946376.254,60,0,3.4
1897318.736,60,0,3.8
1801022.646,60,0,5.6
1785441.947,50.5,0,7.05
1742758.705,30,0,9
1730355.639,30,0,4.15
1708160.243,9,0,4.7
1782534.63,0,0,5.05
1902768.524,0,0,4.3
1791376.542,0,0,5.9
1687302.576,0,0,6.5
1622845.117,0,0,6.15
1532039.833,0,0,6.15
1434975.609,0,0,5.95
1359374.158,0,0,4.85
1321912.115,0,0,6.15
1370429.907,0,0,5.05
1337023.864,0,0,5.55
1389043.278,0,0,5.8
1572840.308,0,0,5.95
1812125.985,0,0,5.4
1982689.427,11.5,0,4.5
1965792.135,31,0,5.25
1950036.022,60,0,2.7
1933683.562,60,0,3.45
1901968.519,60,0,5.2
1802550.853,60,0,5.05
1783015.542,48.5,0,3.95
1737096.959,30,0,3.25
1721650.134,30,0,3.6
1697362.162,5,0,5.55
1767735.715,0,0,6.3
1889872.646,0,0,7.55
1785148.367,0,0,7.35
1702577.846,0,0,8.1
1623368.909,0,0,5.95
1521953.337,0,0,6.65
1414119.029,0,0,7.2
1350470.039,0,0,6.65
1311888.785,0,0,7.9
1340122.091,0,0,7.75
1293514.399,0,0,7.2
1348175.204,0,0,7.4
1540564.164,0,0.1,7.75
1788980.446,0,0,7.95
1944210.452,2,0,6.45
1928312.714,17,0,5.05
1932349.687,44.5,0,3.4
1927556.124,54,0,3.4
1888448.651,60,0,5.95
1796296.444,60,0,7.4
1767997.658,48,0,8.45
1733689.629,30,0,7.2
1727435.037,30,0,6.1
1695971.749,6.5,0,4.3
1770222.86,0,0,4.7
1894882.776,0,0,4.9
1796267.923,0,0,5.4
1694289.595,0,0,6.5
1628210.77,0,0,6.65
1530462.287,0,0,6.5
1423361.324,0,0,5.25
1342456.826,0,0,5.75
1308764.657,0,0,5.6
1315870.971,0,0,5.2
1277629.156,0,0,5.6
1350708.244,0,0,5.25
1513706.928,0,0,5.95
1769050.815,0,0,7.2
1926230.615,0,0,17.65
1918607.342,0,0,22.85
1955177.052,9.5,0,20.9
1983750.902,0.5,0.2,20.15
2000000.171,0.5,0.4,16.95
1916363.906,0,0.6,21.05
1881941.221,0,0.1,24.85
1815442.589,0,0.4,18.9
1771389.825,0,0.2,20.35
1728603.068,0,0.1,20
1811065.355,0,0.2,15.45
1883839.54,0,0.3,12.6
1781861.142,0,0,16.2
1689323.191,0,0,16.9
1630536.886,0,0,14.95
1556994.888,0,0,7.95
1475345.013,0,0,10.05
1412419.531,0,0,5.75
1355270.006,0,0,4.15
1389635.943,0,0,2.7
1337818.894,0,0,3.45
1336717.164,0,0,3.1
1371750.812,0,0,3.4
1428327.049,0,0,2.35
1532469.767,0,0,2.9
1587657.577,2.5,0,6.7
1608610.593,51.5,0,8.45
1559276.301,51,0,7.55
1564458.247,51,0,6.1
1516520.781,36.5,0,8.65
1482128.431,28.5,0,11.15
1438526.95,14.5,0,10.65
1448297.249,2,0,6.1
1497501.283,0,0,7
1626688.508,0,0,5.2
1698362.177,0,0,6.3
1623665.777,0,0,4.85
1521390.202,0,0,4.15
1499643.526,0,0,3.95
1463164.804,0,0,4.15
1382958.231,0,0.1,2.7
1319620.377,0,0,3.45
1259448.683,0,0,3.6
1228135.694,0,0,3.45
1190724.897,0,0,3.8
1209717.908,0,0.6,3.8
1183311.976,0,0.7,3.6
1193594.332,0,0.5,3.6
1223244.843,0,0.2,4.15
1308348.86,0,0,7.7
1405471.799,0,0.2,13.35
1460455.947,0,0.4,16.55
1483135.719,0,0.1,17.65
1544491.745,0,0,18.9
1496743.358,0,0,15.65
1436870.118,0,0,17.45
1405821.317,0,0.3,19.8
1442158.985,0,0.2,19.8
1546535.488,0,0.3,17.1
1671332.965,0,0.4,15.5
1664949.145,0,0.1,16.35
1562983.709,0,0.2,16.35
1486132.349,0,0,11.35
1454262.346,0,0,10.8
1385228.833,0,0,7.6
1313380.668,0,0,7.2
1291077.175,0,0,8.45
1266385.236,0,0,10.4
1303374.556,0,0,10.25
1287049.165,0,0,8.1
1396794.32,0,0,7.55
1603976.568,0,0,7.7
1817058.087,19,0,4.65
1950632.567,30,0,4.7
1933431.264,55,0,6.5
1952904.357,60,0,8.85
1957476.163,60,0,11.7
1950836.904,52,0,11
1886609.302,45.5,0,11
1877985.908,30,0,13.15
1848681.366,30,0,10.65
1868957.795,6.5,0,5.95
1902089.792,0,0,6.5
2039765.258,0,0,6.1
1992397.97,0,0,3.8
1869270.77,0,0,3.75
1773090.965,0,0,6.3
1697321.685,0,0,6.15
1604704.116,0,0,7.95
1507178.031,0,0,7.55
1495203.905,0,0,7.95
1471211.452,0,0,5.4
1497527.961,0,0,3.75
1444647.574,0,0,4.15
1512250.137,0,0,3.45
1700964.755,0,0,3.6
1895713.467,21.5,0,3.45
2012790.776,30,0,4.85
1989448.268,57.5,0,2.3
1981181.986,60,0,5.6
1952927.082,60,0,6.5
1932016.138,60,0,8.65
1855927.358,45,0,9.7
1850924.943,30,0,7.75
1824485.591,30,0,5.75
1847626.37,5,0,3.6
1885066.327,0,0,2.85
2016205.527,0,0,3.8
1979976.019,0,0,5.4
1842934.147,0,0,4.3
1755027.942,0,0,4.7
1683328.863,0,0,5.75
1616194.336,0,0,4.85
1518129.644,0,0,5.55
1480002.109,0,0,5.8
1468202.978,0,0,4.85
1451158.307,0,0,5.75
1418509.174,0,0,5.25
1450856.535,0,0,5.2
1580252.805,0,0,5.25
1711504.549,20,0,4.7
1789910.494,30,0,4.5
1791451.07,57.5,0,4.3
1806209.863,60,0,4.85
1774390.683,60,0,4
1776268.362,60,0,5.2
1687053.895,44,0,8.8
1665799.24,30,0,6.65
1638885.965,24,0,3.8
1656960.886,0,0,2.7
1760299.354,0,0,4.3
1922500.771,0,0,5.6
1884309.003,0,0,6.1
1777357.738,0,0,6.8
1682774.49,0,0,5.95
1621562.424,0,0,6.85
1549249.24,0,0,7.75
1463372.724,0,0,7
1423348.445,0,0,6.8
1411652.924,0,0,7.05
1406196.34,0,0,5.95
1380398.944,0,0,4.5
1449844.025,0,0,4.3
1629914.099,0,0,5.25
1857290.141,0,0,4.3
1986033.462,0,0,3.1
1959302.363,31,0,4.3
1951496.123,39,0,8.45
1938485.585,41,0,8.65
1919508.364,15.5,0,9.35
1853480.962,0,0,9.35
1844875.573,19.5,0,6.5
1836086.518,0,0,5.4
1857179.759,0,0,5.55
1910733.052,0,0,5.75
2015255.602,0,0,3.95
1961636.317,0,0,5.2
1839628.547,0,0,3.8
1722175.782,0,0,4.15
1630915.136,0,0,4.3
1574049.122,0,0,4.35
1453267.127,0,0,4.7
1390343.411,0,0,4.85
1367847.669,0,0,4.5
1367448.78,0,0,4.65
1351989.804,0,0,5.05
1430071.164,0,0,4.7
1614423.214,0,0,4.35
1831950.851,6,0,5.4
1956700.889,5.5,0,5.05
1927929.506,56,0,5.2
1921022.186,60,0,4
1911302.196,60,0,3.25
1876520.717,60,0,3.6
1811488.173,42.5,0,5
1805568.972,30,0,5.75
1767229.931,25,0,5
1774044.196,0,0,3.95
1836528.823,0,0,4.15
1966041.698,0,0,5.95
1911256.94,0,0,7.55
1799134.226,0,0,11.15
1696460.276,0,0,11.7
1631374.108,0,0,9.9
1574456.144,0,0,9
1473202.746,0,0,10.25
1415892.9,0,0,11.35
1372959.208,0,0,12.45
1359833.014,0,0,10.45
1314752.414,0,0,9.35
1324102.618,0,0,11
1355812.658,0,0,9.55
1398402.54,0,0,10.8
1475007.836,0,0,12.6
1533731.828,29.5,0,12.05
1558342.038,40.5,0,15.1
1549217.628,30,0,13.3
1564435.594,12.5,0,17.85
1527818.405,1,0,19.25
1500926.783,0,0,20.15
1494836.227,1.5,0,15.85
1522125.815,0,0,14.05
1637536.312,0,0,12.6
1740522.615,0,0,9.7
1671721.982,0,0,11.35
1578574.405,0,0.3,13.15
1491704.696,0,0.2,10.45
1456710.157,0,0.7,10.3
1422414.581,0,1.2,11.7
1350943.952,0,1.3,11.85
1282689.793,0,1.4,13.15
1247896.387,0,1.3,17.1
1214572.284,0,1.6,13.3
1211327.793,0,1.8,12.6
1186949.299,0,1.8,4.5
1192541.1,0,1.7,3.8
1201350.497,0,1.2,2.5
1260459.143,0,1.2,2.85
1375532.014,0,0.8,3.95
1454941.898,0,1.4,8.1
1537989.857,0,1.3,7.05
1613134.868,0,1,7.55
1603914.388,0,0.8,7.55
1537157.82,0,1.2,14.4
1510515.836,0,0.7,11.15
1533540.645,0,0.4,13.35
1648095.953,0,0.4,11.9
1758793.868,0,0.3,10.25
1718836.816,0,0.3,12.25
1631721.009,0,0.2,15.5
1561827.175,0,0.3,16.75
1517389.055,0,0.5,15.3
1487399.794,0,0.2,11.5
1404511.334,0,0.1,10.95
1407041.087,0,0.3,11.3
1396627.113,0,0.1,11.15
1396335.067,0,0.3,8.6
1382830.18,0,0.2,9.7
1465033.308,0,0,8.85
1661492.522,0,0.1,8.3
1909682.558,0,0.1,11
2070690.976,0,0,11.9
2078666.453,0,0.2,7.2
2120158.057,0,0.2,7.35
2121980.059,0,0.1,7.55
2142072.947,0,0,8.1
2104235.269,0,0,7.2
2107874.583,0,0,6.85
2083065.805,0,0,5.4
2109178.172,0,0,6.1
2111911.106,0,0,5.4
2129376.198,0,0,6.15
2086525.289,0,0,5.95
1954397.075,0,0,6.1
1838946.03,0,0,7.55
1753492.013,0,0,6.45
1673107.741,0,0,4.7
1567869.296,0,0,5.25
1536208.319,0,0,4.85
1517647.415,0,0,5.4
1515238.981,0,0,3.8
1475156.671,0,0,5.95
1538024.733,0,0,5.9
1700589.481,0,0,4.85
1945254.566,0,0,5
2081588.331,0,0,5.05
2097801.667,24,0,3.45
2122188.81,30,0,4.15
2112232.234,30,0,3.75
2105182.789,27.5,0,4.9
2038380.787,7.5,0,5.4
2047370.713,0,0,4.35
2019896.695,0,0.1,6.45
2046250.774,0,0,5.55
2087727.962,0,0,6.3
2115295.372,0,0,6.1
2055162.206,0,0,6.1
1941659.919,0,0.2,6.15
1807295.517,0,0.6,5.75
1748923.342,0,0.5,4.3
1679531.265,0,0.5,2
1555322.135,0,0.2,2.5
1515864.328,0,0.3,2.85
1504239.238,0,0.2,1.8
1501849.178,0,0.3,3.4
1458507.802,0,0.2,4.3
1531653.21,0,0.1,5.2
1715061.471,0,0.1,3.4
1945935.037,0,0.1,2.7
2084474.841,0,0.6,1.95
2102565.683,12.5,0.8,2.9
2136949.255,0,0,3.6
2113036.001,5.5,0,2.9
2118283.338,0,0,6.65
2072434.049,0,0,9.55
2059925.488,0,0,9
2037207.533,0,0.1,9.2
2052976.373,0,0.3,8.65
2072292.424,0,0.3,7.2
2119185.352,0,0.1,6.45
2057196.398,0,0.3,7.4
1939331.154,0,0.2,6.7
1832423.448,0,0.1,3.95
1755465.024,0,0.1,3.95
1678234.332,0,0.3,3.25
1568619.002,0,0.1,3.1
1521635.145,0,0.1,2.9
1520095.838,0,0,3.6
1514561.311,0,0,4.85
1462056.766,0,0,6.7
1519131.02,0,0,6.3
1707827.112,0,0,5.55
1929070.928,0,0,4.7
2074753.927,0,0,4.5
2094754.672,23,0,3.4
2119386.164,30,0,5.4
2109189.566,30,0,5.6
2107909.323,30,0,7.4
2050292.11,3.5,0,7.9
2058548.312,0,0,6.3
2038685.184,0,0,5.05
2051263.576,0,0,4.85
2077276.748,0,0,4.7
2098776.064,0,0,4.7
2046463.668,0,0,3.8
1938910.173,0,0,6.65
1829820.781,0,0,6.5
1758071.344,0,0,9
1696989.324,0,0,10.3
1587392.858,0,0,10.45
1532438.381,0,0,7.2
1505497.563,0,0,6.45
1504758.357,0,0,6.45
1483749.951,0,0,5.4
1534967.699,0,0,5.05
1707583.02,0,0,4.5
1913869.486,0,0,4.7
2062409.278,0,0,3.4
2063730.514,0,0,3.25
2081285.312,0,0,5.6
2084461.647,0,0,3.95
2086418.326,0,0,6.3
2028483.051,0,0,5.05
2026097.375,0,0,3.4
2006880.54,0,0.1,3.25
1991547.396,0,0.1,3.1
2040873.512,0,0,2.5
2062857.609,0,0.1,2.7
2004686.481,0,0,2.35
1868415.151,0,0.1,3.25
1794105.06,0,0.1,2.7
1729951.225,0,0.1,3.45
1689869.728,0,0.1,3.4
1580166.125,0,0.2,3.8
1522695.969,0,0.2,3.6
1495257.846,0,0.1,6.85
1440728.324,0,0,7.75
1401004.638,0,0,8.25
1392461.992,0,0,6.1
1438702.699,0,0,3.2
1474884.106,0,0,3.25
1554167.204,0,0,5.05
1637187.411,0,0,7.75
1695127.89,0,0,6.85
1693665.006,0,0.2,5.95
1727991.046,0,0.3,7.05
1724163.691,0,0.7,3.45
1710183.535,0,0.8,5.4
1706065.226,0,1.3,4
1711520.498,0,1.4,3.05
1809548.781,0,0.6,4.7
1845013.293,0,0.9,4.3
1776521.114,0,1.2,4.35
1676428.028,0,1.3,4.7
1588355.882,0,0.4,3.25
1564452.589,0,0.8,3.05
1542882.058,0,0.7,3.05
1440719.08,0,0.7,3.45
1386955.482,0,0.6,2.7
1359055.483,0,0.5,2.85
1341340.447,0,0.4,3.6
1316150.005,0,0.3,3.95
1285808.22,0,0.1,4.85
1257805.004,0,0.2,3.6
1257760.928,0,0,3.45
1308717.291,0,0.1,4.15
1382282.539,16.5,0,3.45
1466673.8,20,0.2,6.5
1514065.264,0,0.8,18
1591306.19,0,0.2,18.9
1567109.947,0,0.8,16.35
1490612.471,0,0.1,10.1
1492366.525,0,4.5,9.75
1623092.14,0,1.9,7.75
1772240.406,0,1.2,23.6
